시군명,사업장명,인허가일자,소재지도로명주소,소재지지번주소,소재지우편번호,위도,경도,인허가취소일자,영업상태명,폐업일자,소재지시설전화번호,X좌표값,Y좌표값,약국영업면적,지정일자
화성시,원약국,20110805,"경기도 화성시 동탄반석로 144 401호 (반송동,동탄스카이뷰)",경기도 화성시 반송동 103번지 1호 동탄스카이뷰빌딩401호,18455,37.2016374,127.0711426,,폐업,20120430,8015-3167,206250.2841,411094.3281,50.6,20110805
화성시,원온누리약국,20120430,경기도 화성시 동탄반석로 144 (반송동),경기도 화성시 반송동 103번지 1호 동탄스카이뷰빌딩 401호,18455,37.2016374,127.0711426,,폐업,20130228,031-8015-3167,206250.2841,411094.3281,50.6,20120430
화성시,웰빙약국,20080201,경기도 화성시 봉담읍 삼천병마로 1268 (상리),경기도 화성시 봉담읍 상리 26번지 8호,18316,37.2191877,126.9482607,,폐업,20110816,031)227-5527,195340.8454,413043.917,57.2,20080201
화성시,위드팜정문약국,20130327,"경기도 화성시 큰재봉길 23-11, 109동 1층 110호 (석우동, 동탄쉐르빌)",경기도 화성시 석우동 36번지 1호 동탄쉐르빌 109동 110호,18450,37.2173287,127.0790545,,영업중,,031-8015-3613,206951.5418,412838.0564,98.8,20130327
화성시,유리약국,20060302,"경기도 화성시 봉담읍 시청로 1401, 1층",경기도 화성시 봉담읍 유리 120번지 1호,18334,37.17496675,126.9347692,,영업중,,031-227-0370,194140.1495,408136.0686,36,20060302
화성시,유명당약국,20050610,경기도 화성시 병점3로 12 (병점동),경기도 화성시 병점동 349번지 10호,18412,37.2075816,127.0348633,,폐업,20121116,031-224-9779,203028.6707,411754.5471,170.5,20050610
화성시,유명온누리약국,20140226,경기도 화성시 남양읍 남양성지로 139-1,경기도 화성시 남양읍 남양리 1197번지,18261,37.2090191,126.8183913,,직권폐업,20180625,031-356-6797,183811.8407,411930.4984,49.5,20140226
화성시,유명온누리약국,20130312,경기도 화성시 남양성지로 139-1 (남양동),경기도 화성시 남양동 1196번지 2호,18261,37.2090191,126.8183913,,폐업,20140226,031-356-6797,183879.6526,412233.1829,49.5,20130312
화성시,유명온누리약국,20180625,"경기도 화성시 남양읍 남양성지로 139-1, 국제포인트 프라자 107호",경기도 화성시 남양읍 남양리 1197번지 국제포인트 프라자 107호,18261,37.20901912,126.8183913,,영업중,,031-356-6797,183811.8407,411930.4984,43.32,20180625
화성시,유명온누리약국,20050324,"경기도 화성시 남양읍 남양성지로 139-1 107호 (남양리,국제포인트프라자)",경기도 화성시 남양동 1197번지 국제포인트프라자 107호,18261,37.2090191,126.8183913,,폐업,20120116,356-6797,,,41.62,20050324
화성시,유명온누리약국,20120116,경기도 화성시 남양성지로 139-1 (남양동),경기도 화성시 남양동 1197번지,18261,37.2090191,126.8183913,,폐업,20130311,031-356-6797,,,42.9,20120116
화성시,유일약국,20060421,"경기도 화성시 병점2로 38, 1층 102호 (병점동)",경기도 화성시 병점동 316번지,18414,37.20638149,127.0409234,,영업중,,031-236-9955,203565.2681,411620.5798,148.76,20060421
화성시,유진약국,20151127,"경기도 화성시 동탄원천로 338, 103호 (능동, 동탄포레스트 프라자)",경기도 화성시 능동 1066-5번지 동탄포레스트프라자 103호,18423,37.2170518,127.0585832,,영업중,,031-613-9956,205133.7913,412806.0391,49.53,20151127
화성시,윤약국,20191001,"경기도 화성시 동탄지성로 18, 금정프라자 101호 (반송동)",경기도 화성시 반송동 91-9번지 금정프라자 101호,18453,37.20515972,127.0725539,,영업중,,3180779975,206446.1975,411794.3103,28.07,20191001
화성시,율암성심약국,20111214,경기도 화성시 팔탄면 시청로 761,경기도 화성시 팔탄면 율암리 199번지,18524,37.170135,126.8771025,,폐업,20150930,031-8059-0557,189018.2222,407606.249,33.6,20111214
화성시,율암성심약국,20100317,경기도 화성시 팔탄면 시청로 761 (율암리),경기도 화성시 팔탄면 율암리 199,18524,37.170135,126.8771025,,폐업,20120101,8059-0557,,,33.6,20100317
화성시,율암성심약국,20120102,경기도 화성시 팔탄면 시청로 761,경기도 화성시 팔탄면 율암리 199번지,18524,37.170135,126.8771025,,폐업,20121107,031-8059-0557,189018.2222,407606.249,33.6,20120102
화성시,율암성심약국,20090821,경기도 화성시 팔탄면 시청로 761 (율암리),경기도 화성시 팔탄면 율암리 199번지,18524,37.170135,126.8771025,,폐업,20100317,8059-0557,189018.2222,407606.249,33.6,20090821
화성시,율약국,20161018,경기도 화성시 동탄원천로 382-46 (반월동),경기도 화성시 반월동 607번지 12호,18396,37.2228816,127.0583847,,영업중,,031-232-3371,205115.6023,413452.7443,50,20161018
화성시,은하수약국,20090807,"경기도 화성시 동탄지성로 116, 104호 (반송동, 강남프라자)",경기도 화성시 반송동 41번지 5호 강남프라자 104호,18434,37.2089133,127.0628016,,폐업,20151001,031-8003-0865,205509.2759,411901.654,57.69,20090807
화성시,은하수약국,20160302,"경기도 화성시 동탄지성로 116, 104호 (반송동, 강남프라자)",경기도 화성시 반송동 41-5번지 강남프라자 104호,18434,37.2089133,127.0628016,,폐업,20181210,031-8003-0865,205579.5495,412205.8067,45,20160302
화성시,은하수약국,20080509,"경기도 화성시 동탄지성로 116 104호 (반송동,강남프라자)",경기도 화성시 반송동 41-5번지 강남프라자 104호,18434,37.2089133,127.0628016,,폐업,20090807,031)8003-0865,,,57.69,20080509
화성시,은하수약국,20151001,"경기도 화성시 동탄지성로 116, 1층 104호 (반송동, 강남프라자)",경기도 화성시 반송동 41번지 5호,18434,37.2089133,127.0628016,,폐업,20160302,031-8003-0865,205509.2759,411901.654,57.69,20151001
화성시,은혜약국,20000731,경기도 화성시 봉담읍 진등1길 65,경기도 화성시 봉담읍 수영리 648번지 15호,18313,37.22124278,126.9497353,,영업중,,031-227-8135,195473.321,413271.3108,35.2,20000731
화성시,이지약국,20160929,"경기도 화성시 동탄순환대로 708, 103호 (영천동)",경기도 화성시 영천동 681-1번지 103호,18466,37.2079156,127.1103845,,폐업,20171201,031)373-9970,209726,411799,55.09,20160929
화성시,이지약국,20171201,"경기도 화성시 동탄순환대로 708, 103호 (영천동, 에듀프라자1)",경기도 화성시 영천동 681-1번지,18466,37.2079156,127.1103845,,영업중,,031-373-9970,209731.9025,411794.2954,55.09,20171201
화성시,이지약국,20160201,"경기도 화성시 동탄순환대로 706, 103호 (영천동)",경기도 화성시 영천동 681-2번지 103호,18466,37.2077443,127.1105194,,폐업,20160930,070-8223-6329,209743,411780,59.09,20160201
화성시,이화온누리약국,20110214,경기도 화성시 동탄중앙로 200 (반송동),경기도 화성시 반송동 98번지 메타폴리스몰 B블럭 E06호,18445,37.202756,127.0688006,,폐업,20121201,031-613-9982,206007.2547,411214.9421,109.09,20110214
화성시,이화온누리약국,20070801,"경기도 화성시 동탄반석로 144 602호 (반송동,동탄스카이뷰)",경기도 화성시 반송동 103번지 1호 동탄스카이뷰빌딩 602호,18455,37.2016374,127.0711426,,폐업,20110214,613-9982,206250.2841,411094.3281,144.82,20070801
화성시,인선약국,20060127,경기도 화성시 송산면 당성로 571 2층 (육일리),경기도 화성시 송산면 육일리 142번지 2층,18552,37.2085187,126.7238442,,폐업,20091228,031)357-9420,175420.154,411894.6546,66,20060127
화성시,일우약국,20081013,"경기도 화성시 동탄지성로 133 (능동, 덕천프라자103호)","경기도 화성시 능동 1114번지 6호 덕천프라자 1층 103호, 104호",18431,37.2090225,127.0606726,,폐업,20120708,031)8003-9839,205320.4287,411916.0491,75.6,20081013
화성시,일우약국,20120710,"경기도 화성시 동탄지성로 133, 103호 (능동, 덕천프라자)",경기도 화성시 능동 1114번지 6호 덕천프라자103호,18431,37.2090225,127.0606726,,폐업,20170213,031-8003-9839,205320.4287,411916.0491,75.6,20120710
화성시,일우약국,20170213,"경기도 화성시 동탄지성로 133, 103호 (능동, 덕천프라자)",경기도 화성시 능동 1114-6번지 덕천프라자 103호,18431,37.20902256,127.0606726,,영업중,,031-8003-9839,205391.2128,412222.7493,75.6,20170213
화성시,자안약국,20150923,경기도 화성시 비봉면 하저자안로 216,경기도 화성시 비봉면 자안리 793번지 2호,18293,37.1971917,126.875661,,폐업,20151026,313669870,188895.6737,410606.4011,59.4,20150923
화성시,자안약국,20141125,경기도 화성시 비봉면 하저자안로 216,경기도 화성시 비봉면 자안리 793번지 2호,18293,37.1971917,126.875661,,폐업,20150112,313669870,188895.6737,410606.4011,60,20141125
화성시,자안우리약국,20101029,경기도 화성시 비봉면 하저자안로 216 (자안리),경기도 화성시 비봉면 자안리 793-2,18293,37.1971917,126.875661,,폐업,20101231,357-7006,,,119,20101029
화성시,자안우리약국,20110602,경기도 화성시 비봉면 하저자안로 216,경기도 화성시 비봉면 자안리 793번지 2호,18293,37.1971917,126.875661,,폐업,20141002,031-357-7006,188895.6737,410606.4011,60,20110602
화성시,자안우리약국,20101231,경기도 화성시 비봉면 하저자안로 216 (자안리),경기도 화성시 비봉면 자안리 793-2,18293,37.1971917,126.875661,,폐업,20110601,357-7006,,,60,20101231
화성시,자연과건강약국,20050906,경기도 화성시 비봉면 화성로 2054,경기도 화성시 비봉면 쌍학리 245번지 1호 101호,18292,37.247152,126.8914352,,폐업,20140401,031-356-8486,190300.596,416152.0634,50.6,20050906
화성시,자연동인당약국,19991214,경기도 화성시 향남읍 돛뿌리길 15 (수직리),경기도 화성시 향남읍 수직리 145번지 1호,18625,37.1202291,126.9911235,,폐업,20090629,031)354-4416,199143.721,402057.7278,29.1,19991214
화성시,자연앤약국,20090720,"경기도 화성시 동탄반석로 124, 쎈타프라자 503-1호 (반송동)",경기도 화성시 반송동 107번지 1호 쎈타프라자,18455,37.19994334,127.0714678,,영업중,,031-8015-4542,206279.7836,410906.3167,79.56,20090720
화성시,자연약국,20080811,"경기도 화성시 동탄솔빛로 64 109호 (반송동,가희프라자2)",경기도 화성시 반송동 218번지 2호 가희프라자2 109호,18442,37.1941387,127.0746387,,폐업,20100811,031)8003-0709,206559.9433,410262.9793,47.5,20080811
화성시,자연온누리약국,20100811,"경기도 화성시 동탄솔빛로 64, 109호 (반송동, 가희프라자)",경기도 화성시 반송동 218번지 2호 가희프라자 109호,18442,37.19413877,127.0746387,,영업중,,031-8003-0709,206559.9433,410262.9793,47.5,20100811
화성시,자전거약국,20140709,"경기도 화성시 동탄공원로1길 16-32, 1층 (반송동)",경기도 화성시 반송동 67번지 6호,18436,37.2025255,127.0616702,,폐업,20140911,070-8803-0461,205409.7381,411192.4727,35,20140709
화성시,장수약국,20080121,경기도 화성시 봉담읍 동화길 81-10 (동화리),경기도 화성시 봉담읍 동화리 599번지 1호,18302,37.2171016,126.958571,,폐업,20090507,031)278-1616,196256.1665,412810.6006,47.15,20080121
화성시,장안약국,20100707,경기도 화성시 장안면 3.1만세로 365,경기도 화성시 장안면 수촌리  877-26,18581,37.1028659,126.8423854,,폐업,20190404,031-358-7582,185948,400154,99,20100707
화성시,장안약국,20190409,"경기도 화성시 장안면 3.1만세로 365, 대진빌딩",경기도 화성시 장안면 수촌리 877번지 26호 대진빌딩,18581,37.10286591,126.8423855,,영업중,,031-358-7582,185923.1107,400144.5497,99,20190409
화성시,장약국,20150703,"경기도 화성시 화산중앙로 44, 102호 (송산동, 미림프라자)",경기도 화성시 송산동 158번지 6호 미림프라자 102호,18359,37.20799102,127.0129192,,영업중,,031-231-9996,201079.9897,411799.5157,48,20150703
화성시,장우약국,20061030,경기도 화성시 우정읍 조암남로 8,경기도 화성시 우정읍 조암리 346번지,18567,37.08211363,126.8170236,,영업중,,031-358-7651,183660.911,397837.8132,31.73,20061030
화성시,재생당약국,19940915,"경기도 화성시 우정읍 조암서로 6-1 12,13번지 (조암리)","경기도 화성시 우정읍 조암리 340번지 9호 12,13번지",18567,37.0821208,126.8158651,,폐업,20111231,351-1121,183560.2854,397846.7835,55.9,19940915
화성시,재윤온누리약국,20190322,"경기도 화성시 동탄순환대로10길 88, S110호 (산척동, 레이크힐 반도유보라 아이비파크 10.2)",경기도 화성시 산척동 416번지 레이크힐 반도유보라 아이비파크 10.2,18503,37.16617102,127.1281369,,영업중,,031-376-7515,211315.0469,407164.9149,36.3,20190322
화성시,정남약국,20091016,경기도 화성시 정남면 세자로 302,경기도 화성시 정남면 보통리 84번지 21호,18516,37.1937437,126.9798154,,폐업,20111230,353-1539,198140.7352,410217.0554,59.4,20091016
화성시,정남약국,20111229,경기도 화성시 정남면 세자로 302 (정남빌딩),경기도 화성시 정남면 보통리 84번지 21호 정남빌딩,18516,37.19374377,126.9798154,,영업중,,031-353-1539,198140.7352,410217.0554,59.4,20111229
화성시,정남약국,20081029,"경기도 화성시 정남면 세자로 302 (보통리,정남빌딩)",경기도 화성시 정남면 보통리 84번지 21호 정남빌딩,18516,37.1937437,126.9798154,,폐업,20091016,031)353-1539,198140.7352,410217.0554,37.62,20081029
화성시,정든약국,20120119,경기도 화성시 향남읍 행정중앙2로 69-17,경기도 화성시 향남읍 행정리 486번지 3호,18600,37.1301953,126.9228243,,폐업,20121129,031-366-5768,193075.0674,403168.7692,62,20120119
화성시,정든약국,20131226,"경기도 화성시 향남읍 행정중앙2로 69-17, 1층 (HB메디칼빌딩)",경기도 화성시 향남읍 행정리 486번지 3호,18600,37.1301953,126.9228243,,폐업,20171206,031-366-5768,193075.0674,403168.7692,48,20131226
화성시,정든약국,20121129,경기도 화성시 향남읍 행정중앙2로 69-17,경기도 화성시 향남읍 행정리 486번지 3호,18600,37.1301953,126.9228243,,폐업,20130520,031-366-5768,193075.0674,403168.7692,62,20121129
화성시,정든약국,20130520,경기도 화성시 향남읍 행정중앙2로 69-17,경기도 화성시 향남읍 행정리 486번지 3호,18600,37.1301953,126.9228243,,폐업,20131226,031-366-5768,193075.0674,403168.7692,48,20130520
화성시,정문약국,20041026,경기도 화성시 향남읍 발안로 3 (평리),경기도 화성시 향남읍 평리 74번지 12호,18592,37.1310333,126.9105231,,폐업,20101031,031)352-4511,191983.4442,403262.7232,58.52,20041026
화성시,정문약국,20101029,경기도 화성시 향남읍 발안로 3,경기도 화성시 향남읍 평리 74-12,18592,37.1310333,126.9105231,,폐업,20170417,031-352-4511,191983,403267,66,20101029
화성시,정직한마음약국,20170908,"경기도 화성시 향남읍 발안로 107, 106,107호 (태성프라자)","경기도 화성시 향남읍 행정리 474-6번지 106,107호",18591,37.1316456,126.9223276,,영업중,,031-354-6821,193096.3882,403637.8044,96.25,20170908
화성시,제일약국,20130327,경기도 화성시 남양시장로 79 (남양동),경기도 화성시 남양동 1237번지,18258,37.209712,126.8178038,,폐업,20141201,031-356-1100,183765,412004,35.01,20130327
